CO_CNES,Razao_Social,Nome_Fantasia,CO_CEP,Cidade,UF,estado_municipio.1,LAT,LONG
643033,JANAINA DOS SANTOS DANTAS,MEDFARMA,45435000,Itubera,BA,BA,-13.7249,-39.1481
632953,REDE DE DROGARIA S R M S LTDA,DROGARIA REMEDIALL,38400454,Uberlandia,MG,MG,-18.9141,-48.2749
638218,LIDER ORGANIZACAO COMERCIAL LTDA,DROGALIDER CT,38400128,Uberlandia,MG,MG,-18.9141,-48.2749
513865,MUNICIPIO DE ROSARIO,BASE DESCENTRALIZADA DA SAMU DE ROSARIO 02,65150000,Rosario,MA,MA,-2.93444,-44.2531
558427,DROGARIA GUEDES E MACIEL LTDA,DROGARIA UNI FARMA,37408000,Sao Thome das Letras,MG,MG,-21.7218,-44.9849
562092,PREFEITURA MUNICIPAL DE PILAR DE GOIAS,FARMACIA BASICA DE PILAR DE GOIAS,76372000,Pilar de Goias,GO,GO,-14.7608,-49.5784
625698,MUNICIPIO DE PARACATU,ALMOXARIFADO ATENCAO BASICA DE PARACATU,38600422,Paracatu,MG,MG,-17.2252,-46.8711
512729,MUNICIPIO DE UMUARAMA,CENTRAL FARMACEUTICA,87509000,Umuarama,PR,PR,-23.7656,-53.3201
555657,FARMACIA BEM VIVER LTDA,FARMACIA BEM VIVER,58300970,Santa Rita,PB,PB,-7.11724,-34.9753
515469,M C DA SILVA COM VAREJ DE FARMACOS,FARMACIA DROGAMAIS,87320000,Roncador,PR,PR,-24.5958,-52.2716
534803,DRUGSTORE MERCADAO DOS MEDICAMENTOS LTDA,MERCADAO DOS MEDICAMENTOS,58303415,Santa Rita,PB,PB,-7.11724,-34.9753
539643,SONIA MARISA CORDEIRO GABRIEL,BOTIQUE FARMA FARMACIA E MANIPULACAO,97015190,Santa Maria,RS,RS,-29.6868,-53.8149
514373,SQUIZANI RODRIGUES LTDA,PHARMACLIN,98780738,Santa Rosa,RS,RS,-27.8702,-54.4796
533602,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS AURORA,65060541,Sao Luis,MA,MA,-2.53874,-44.2825
510483,COMERCIAL UCHOAS DE MEDICAMENTOS LTDA,FARMA UCHOAS,12600550,Lorena,SP,SP,-22.7334,-45.1197
516643,MASTER FORMULA FARMACIA DE MANIPULACAO LTDA,FARMA CONDE,12606050,Lorena,SP,SP,-22.7334,-45.1197
516368,A NOSSA DROGARIA DE CAXIAS LTDA,A NOSSA DROGARIA DE CAXIAS REALENGO,21710231,Rio de Janeiro,RJ,RJ,-22.9129,-43.2003
544205,FSCARTON SERVICOS MEDICOS LTDA,BAMBINI MED,88048369,Florianopolis,SC,SC,-27.5945,-48.5477
549584,GILBERTO DOS SANTOS NERIS,FARMACIA NERIS,58302370,Santa Rita,PB,PB,-7.11724,-34.9753
544574,SL DROGARIA LTDA,NOVA PHARMA,44830000,Piritiba,BA,BA,-11.73,-40.5587
511951,BARBOSA E JARDIM LTDA,POUPA AQUI,12600005,Lorena,SP,SP,-22.7334,-45.1197
515515,FARMA PONTO DROGARIA JARDIM MARGARIDA LTDA,FARMA PONTO,12604080,Lorena,SP,SP,-22.7334,-45.1197
512893,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,59035015,Natal,RN,RN,-5.79357,-35.1986
515507,COMERCIAL ECO VALLE DE MEDICAMENTOS LTDA,FARMA UCHOAS,12612550,Lorena,SP,SP,-22.7334,-45.1197
492558,DROGARIA MALTA SENHORA DOS REMEDIOS LTDA,FARMACIA DO THOMIRES,36275000,Senhora dos Remedios,MG,MG,-21.0351,-43.5812
513881,MUNICIPIO DE ROSARIO,BASE DESCENTRALIZADA DA SAMU DE ROSARIO 01,65150000,Rosario,MA,MA,-2.93444,-44.2531
514055,W DE CASTRO U ANDRADE DROGARIA,FARMA UCHOAS,12604440,Lorena,SP,SP,-22.7334,-45.1197
533394,PSI DROGARIA LTDA,DROGA 15,12600010,Lorena,SP,SP,-22.7334,-45.1197
612596,DROGARIA CALVI EIRELI,FARMACIA POPULAR,29360000,Castelo,ES,ES,-20.6033,-41.2031
515922,F M A DE ALMEIDA FERRAZ CIA LTDA,TERAPEUTICA FARMACIA DE MANIPULACAO,12600020,Lorena,SP,SP,-22.7334,-45.1197
600814,HEMATO SERVICOS DE HEMOTERAPIA LTDA,HEMATO SERVICOS DE HEMOTERAPIA LTDA,41920900,Salvador,BA,BA,-12.9718,-38.5011
782246,C M BARROS DE CARVALHO DROGARIA,DROGARIA NA DOSE CERTA,56950000,Sao Jose do Belmonte,PE,PE,-7.85723,-38.7577
553352,FARMAPREV DROGARIA LTDA,TCHE FARMACIAS,99950000,Tapejara,RS,RS,-28.0652,-52.0097
794767,TAPAJOS COMERCIO DE MEDICAMENTOS LTDA,DROGARIAS SANTO REMEDIO DJALMA BATISTA,69053000,Manaus,AM,AM,-3.11866,-60.0212
553832,A C PIETROWSKI CIA LTDA,BIOFARMA,87390000,Boa Esperanca,PR,PR,-24.2467,-52.7876
816698,J C SCATOLIN CIA LTDA,FARMACIA SAO JOSE II,86600135,Rolandia,PR,PR,-23.3101,-51.3659
810274,AGIL MEDICAMENTOS LTDA,FARMACIA ULTRA DESCONTAO,85575000,Sao Jorge dOeste,PR,PR,-25.7085,-52.9204
801860,SANTOS VASSELAI LTDA,FARMACIA MAVOL,83085520,Sao Jose dos Pinhais,PR,PR,-25.5313,-49.2031
797138,DROGARIA DROGACENTER EXPRESS LTDA,ATACADAO DROGACENTER EXPRESS,72006080,Brasilia,DF,DF,-15.7795,-47.9297
552925,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,91740001,Porto Alegre,RS,RS,-30.0318,-51.2065
637300,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,96202336,Rio Grande,RS,RS,-32.0349,-52.1071
689963,FARMACIA RAMIPAR LTDA,FARMATOTAL FORTALEZA,82920220,Curitiba,PR,PR,-25.4195,-49.2646
684090,TUCUMANTEL E TUCUMANTEL LTDA,FARMACIAS RIO BRANCO,83560000,Itaperucu,PR,PR,-25.2193,-49.3454
681377,FARMACIA MARIA EDUARDA LTDA,FARMACIA BEM ESTAR,95995000,Arvorezinha,RS,RS,-28.8737,-52.1781
740799,YASNIM MARTINS SILVEIRA FARMACIA,FARMACIA MILIGRAMA,38550000,Coromandel,MG,MG,-18.4734,-47.1933
746924,DROGAVIDA D E B LTDA,DROGAVIDA,38550000,Coromandel,MG,MG,-18.4734,-47.1933
531618,MUNICIPIO DE CRICIUMA,FARMACIA DISTRITAL CENTRO,88810020,Criciuma,SC,SC,-28.6723,-49.3729
561894,MAXI PHARMA FARMACIA E MANIPULACAO LTDA,MAXI PHARMA,78300000,Tangara da Serra,MT,MT,-14.6229,-57.4933
544469,GLAUCIA MARIA NOGUEIRA CUNHA,NEW FHARMA,63635000,Milha,CE,CE,-5.67252,-39.1875
532207,FARMACIA SOUZA EIRELI,FARMACIA CAROLINA,85420000,Corbelia,PR,PR,-24.7971,-53.3006
509078,F POSSAMAI DE CAMPOS,HIPER POPULAR,85440000,Ubirata,PR,PR,-24.5393,-52.9865
562041,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,91010003,Porto Alegre,RS,RS,-30.0318,-51.2065
806110,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,81630190,Curitiba,PR,PR,-25.4195,-49.2646
754757,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,88354100,Brusque,SC,SC,-27.0977,-48.9107
697478,MODENA SILVA LTDA,FARMACIA ULTRA POPULAR,76890000,Jaru,RO,RO,-10.4318,-62.4788
709336,DROGARIA CIENTIFICA LTDA,DROGARIA ASTRAL,38401436,Uberlandia,MG,MG,-18.9141,-48.2749
818259,FARMACIA DIARIAMENTE COMERCIO DE MEDICAMENTOS LTDA,FARMACIAS DIARIAMENTE,56000000,Salgueiro,PE,PE,-8.07373,-39.1247
681334,A ANGELONI CIA LTDA,FARMACIAS ANGELONI,88015130,Florianopolis,SC,SC,-27.5945,-48.5477
778095,DROGARIA BELA VISTA DE FRIBURGO LTDA,DROGARIA BELA VISTA DE FRIBURGO LTDA,28623000,Nova Friburgo,RJ,RJ,-22.2932,-42.5377
778842,BK DROGARIA E PERFUMARIA LTDA,REMEDIAR DROGARIA E PERFUMARIA,35675000,Juatuba,MG,MG,-19.9448,-44.3451
784982,NEREU DE CAMPOS ALVES FILHO,DROGA VIDA PARAOPEBA,35774000,Paraopeba,MG,MG,-19.2732,-44.4044
615129,CBM COMERCIO DE MEDICAMENTOS LTDA,FARMACIA PRECO JUSTO,85854240,Foz do Iguacu,PR,PR,-25.5427,-54.5827
611522,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,88032001,Florianopolis,SC,SC,-27.5945,-48.5477
616478,MULLER DAROS DROGARIA LTDA,VIDA FARMACIAS,95650000,Igrejinha,RS,RS,-29.5693,-50.7919
796824,FARMACIA CENTRAL DO VALE LTDA,FARMACIA CENTRAL DO VALE,41905805,Salvador,BA,BA,-12.9718,-38.5011
797332,MUNICIPIO DO RECIFE,US 145 AMBULANCIA 24,50760090,Recife,PE,PE,-8.04666,-34.8771
807265,DROGARIA FNZ LTDA,ZIFARMA FARMACIA,95320000,Nova Prata,RS,RS,-28.7799,-51.6113
794538,MOURA COMERCIO DE MEDICAMENTOS EIRELI,DROGARIA MEGAFARMA POPULAR,78780000,Alto Araguaia,MT,MT,-17.3153,-53.2181
805246,D SILVA ROSA,DROGA MAIS,78780000,Alto Araguaia,MT,MT,-17.3153,-53.2181
805599,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,80020310,Curitiba,PR,PR,-25.4195,-49.2646
797812,PREFEITURA MUNICIPAL DE ITACOATIARA,CENTRAL DE ABASTECIMENTO FARMACEUTICO CAF,69100087,Itacoatiara,AM,AM,-3.13861,-58.4449
799548,SEVEN FARMACIAS LTDA,FREE FARMA,78452006,Nova Mutum,MT,MT,-13.8374,-56.0743
7594488,CISDESTE,BASE DESCENTRALIZADA UNIDADE DE SUPORTE BASICO DE SENADOR FI,36540000,Senador Firmino,MG,MG,-20.9158,-43.0904
7596693,VIVER EMERGENCIAS MEDICAS UBERLANDIA LTDA,MEDILAR UBERLANDIA GESTAO EM SAUDE,38400098,Uberlandia,MG,MG,-18.9141,-48.2749
7603924,PREFEITURA MUNICIPAL DE CAXIAS,USA 02 SAMU 192,65608130,Caxias,MA,MA,-4.86505,-43.3617
7603932,PREFEITURA MUNICIPAL DE CAXIAS,USB 05 SAMU 192,65608130,Caxias,MA,MA,-4.86505,-43.3617
7609035,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB JAGUARIBE,63475000,Jaguaribe,CE,CE,-5.90213,-38.6227
7609019,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USA LIMOEIRO DO NORTE,62930000,Limoeiro do Norte,CE,CE,-5.14392,-38.0847
7609027,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB LIMOEIRO DO NORTE,62930000,Limoeiro do Norte,CE,CE,-5.14392,-38.0847
7609418,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB PEDRA BRANCA,63630000,Pedra Branca,CE,CE,-5.45341,-39.7078
7609396,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USA QUIXADA,63902045,Quixada,CE,CE,-4.9663,-39.0155
7609426,SECRETARIA DA SAUDE DO ESTADO DO CEARA,SAMU 192 CEARA USB RUSSAS,62900000,Russas,CE,CE,-4.92673,-37.9721
7608071,SECRETARIA ESTADUAL DE SAUDE DO PIAUI,CENTRAL ESTADUAL DE TRANSPLANTE CNCDO PI,64001430,Teresina,PI,PI,-5.09194,-42.8034
7608381,SECRETARIA ESTADUAL DE SAUDE DO PIAUI,ORGANIZACAO DE PROCURA DE ORGAOS E TECIDOS,64001430,Teresina,PI,PI,-5.09194,-42.8034
7610610,PREFEITURA MUNICIPAL DE COMERCINHO,REDE FARMACIA DE MINAS UNIDADE DE COMERCINHO,39628000,Comercinho,MG,MG,-16.2963,-41.7945
7611773,PREFEITURA MUNICIPAL DE EIRUNEPE,FARMACIA DA CIDADE DE EIRUNEPE,69880000,Eirunepe,AM,AM,-6.65677,-69.8662
7608195,MUNICIPIO DE CONCEICAO DO ARAGUAIA,SAMU 192 USB 513 DISTRITO ALACILANDIA,68540000,Conceicao do Araguaia,PA,PA,-8.26136,-49.2689
7612389,PREFEITURA MUNICIPAL DE CARUARU,FARMACIA CARUARU SAO FRANCISCO II,55008000,Caruaru,PE,PE,-8.28455,-35.9699
7609736,MUNICIPIO DE LAJEADO,MEDICAMENTOS DO ESTADO MUNICIPIO DE LAJEADO,95900702,Lajeado,RS,RS,-29.4591,-51.9644
7599579,PREFEITURA MUNICIPAL DE PRATAPOLIS,FARMACIA DE MINAS PRATAPOLIS,37970000,Pratapolis,MG,MG,-20.7411,-46.8624
7610955,PREFEITURA MUNICIPAL DE PRESIDENTE KUBITSCHEK,FARMACIA DE MINAS,39135000,Presidente Kubitschek,MG,MG,-18.6193,-43.5628
7607695,PREFEITURA DO MUNICIPIO DE SAO BERNARDO DO CAMPO,SVO SAO BERNARDO DO CAMPO,9725690,Sao Bernardo do Campo,SP,SP,-23.6914,-46.5646
7603908,SETE TAXI AEREO LTDA,SETE TAXI AEREO LTDA,74672450,Goiania,GO,GO,-16.6864,-49.2643
7612338,PREFEITURA MUNICIPAL DE CAXIAS,SAMU 192 MOTOLANCIA 01,65608130,Caxias,MA,MA,-4.86505,-43.3617
7613547,PREFEITURA MUNICIPAL DE TRINDADE DO SUL,SAMU 192 TRINDADE DO SUL,99615000,Trindade do Sul,RS,RS,-27.5239,-52.8956
7612761,PREFEITURA MUNICIPAL DE CASTANHEIRA,FARMACIA MUNICIPAL DE CASTANHEIRA,78345000,Castanheira,MT,MT,-11.1251,-58.6081
7614926,SECRETARIA MUNICIPAL DE SAUDE,SAMU 192 DE CONCEICAO DO CANINDE,64740000,Conceicao do Caninde,PI,PI,-7.87638,-41.5942
7615175,SECRETARIA MUNICIPAL DE SAUDE DE MONTE ALEGRE DO PIAUI,SAMU DE MONTE ALEGRE DO PIAUI,64940000,Monte Alegre do Piaui,PI,PI,-9.75364,-45.3037
7614853,MUNICIPIO DO BOM JARDIM,FARMACIA MUNICIPAL DE BOM JARDIM,55730000,Bom Jardim,PE,PE,-7.79695,-35.5784
7612974,PREFEITURA MUNICIPAL DE ARAPONGA,FARMACIA DE MINAS ARAPONGA,36594000,Araponga,MG,MG,-20.6686,-42.5178
7612478,DROGARIA PADOVANI E VERDOLIN LTDA,DROGARIA SAO JOAO,35970000,Barao de Cocais,MG,MG,-19.9389,-43.4755
7611552,PREFEITURA MUNICIPAL DE DIVISA ALEGRE,REDE FARMACIA DE MINAS UNIDADE DE DIVISA ALEGRE,39995000,Divisa Alegre,MG,MG,-15.7221,-41.3463
7612494,MUNICIPIO DE PONTA GROSSA,FARMACIA CENTRAL,84010340,Ponta Grossa,PR,PR,-25.0916,-50.1668
7606869,PREFEITURA MUNICIPAL DO RIO GRANDE,MOTOLANCIA RIO GRANDE,96212630,Rio Grande,RS,RS,-32.0349,-52.1071
7615094,PREFEITURA MUNICIPAL DO RIO GRANDE,SAMU 192 RIO GRANDE SUPORTE BASICO,96200015,Rio Grande,RS,RS,-32.0349,-52.1071
7606788,VIGILANCIA EPIDEMIOLOGICA,VIGILANCIA EM SAUDE RONDOLANDIA,78338000,Rondolandia,MT,MT,-10.8376,-61.4697
7614403,FUNDO MUNICIPAL DE SAUDE,CAF CENTRO DE ABASTECIMENTO FARMACEUTICO DE MUNIZ FREIRE,29380000,Muniz Freire,ES,ES,-20.4652,-41.4156
7611617,FARMACIA MUNICIPAL DE IPERO,FARMACIA MUNICIPAL DE IPERO,18560154,Ipero,SP,SP,-23.3513,-47.6927
2388634,ATENDIMENTOS MEDICOS DE CATU LTDA,AMECA,48110000,Catu,BA,BA,-12.3513,-38.3791
2288966,CLINICA DE HEMOTERAPIA LTDA,CLINICA DE HEMOTERAPIA,24030085,Niteroi,RJ,RJ,-22.8832,-43.1034
7041551,PREFEITURA MUNICIPAL DE VISEU,USB 322 DE VISEU,68620000,Viseu,PA,PA,-1.19124,-46.1399
3201406,PREFEITURA MUNICIPAL DE MOGI GUACU,UNIDADE DE PRONTO ATENDIMENTO UPA ZONA NORTE MOGI GUACU,13848114,Mogi Guacu,SP,SP,-22.3675,-46.9428
8000956,MUNICIPIO DE CONSELHEIRO LAFAIETE,UNIDADE DE PRONTO ATENDIMENTO,36406142,Conselheiro Lafaiete,MG,MG,-20.6634,-43.7846
7873050,MUNICIPIO DE JANAUBA,FARMACIA CENTRAL,39445174,Janauba,MG,MG,-15.8022,-43.3132
2557894,BAHIA SECRETARIA DE SAUDE DO ESTADO,CENTRO ESTADUAL DE REFERENCIA EM SAUDE DO TRABALHADOR,41745002,Salvador,BA,BA,-12.9718,-38.5011
9831215,FARMACIA MUNICIPAL,FARMACIA MUNICIPAL,95170528,Farroupilha,RS,RS,-29.2227,-51.3419
9787356,MUNICIPIO DE EMAS,FARMACIA BASICA DE EMAS,58763000,Emas,PB,PB,-7.09964,-37.7163
9799222,CLAUDIO BRAZ FERREIRA JUNIOR ME,DROGARIA IMPERIAL,75360000,Aragoiania,GO,GO,-16.9087,-49.4476
9799265,MUNICIPIO DE SANTANA DE PARNAIBA,PRONTO SOCORRO INFANTIL,6502165,Santana de Parnaiba,SP,SP,-23.4439,-46.9178
9809406,PREFEITURA MUNICIPAL DE VICOSA SMS,FARMACIA DE TODOS UNIDADE CENTRO,36570131,Vicosa,MG,MG,-20.7559,-42.8742
9903690,CONSORCIO INTERMUNICIPAL DE SAUDE REDE DE URGENCIA MACRO NOR,USB JOSE GONCALVES DE MINAS,39642000,Jose Goncalves de Minas,MG,MG,-16.9053,-42.6014
9937293,DROGARIA MAZZONI DE BARRA DO PIRAI LTDA,DROGARIAS POVAO FL 8,27330042,Barra Mansa,RJ,RJ,-22.5481,-44.1752
9914110,CARDOSO E SANTOS MEDICAMENTOS LTDA,FARMA MAIS,76915500,JiParana,RO,RO,-10.8777,-61.9322
9903704,CONSORCIO INTERMUNICIPAL DE SAUDE REDE DE URGENCIA MACRO NOR,USB CHAPADA DO NORTE,39648000,Chapada do Norte,MG,MG,-17.0881,-42.5392
9908226,MUNICIPIO DE UBERLANDIA,SIATE PELOTAO INDUSTRIAL USB TRAUMA,38402236,Uberlandia,MG,MG,-18.9141,-48.2749
7973020,FARMACIA SAO LOURENCO LTDA ME,FARMACIA SAO LOURENCO,89990000,Sao Lourenco do Oeste,SC,SC,-26.3557,-52.8498
9923330,MUNICIPIO DE BANDEIRA,UNIDADE REDE FARMACIA DE MINAS DE BANDEIRA,39917000,Bandeira,MG,MG,-15.8783,-40.5622
9912371,MUNICIPIO DE PARAUNA,CENTRAL DE ABASTECIMENTO FARMACEUTICO CAF,75980000,Parauna,GO,GO,-16.9463,-50.4484
7715382,FARMACIA PRESIDENCIAL EIRELI ME,MENOS PRECO,76901027,JiParana,RO,RO,-10.8777,-61.9322
9929819,MUNICIPIO DE VERISSIMO,FARMACIA DE MINAS,38150000,Verissimo,MG,MG,-19.6657,-48.3118
657204,COMERCIO DE MEDICAMENTOS TOMAL LTDA,FARMACIA SANTA ANA,84560000,Rio Azul,PR,PR,-25.7306,-50.7985
677981,S DO S P FELIX FARMACIA,FARMACIA ECONOMICA,68800000,Breves,PA,PA,-1.68036,-50.4791
687200,R M DA SILVA COMERCIO DE PRODUTOS FARMACEUTICOS,R M FARMA,68800000,Breves,PA,PA,-1.68036,-50.4791
689572,GENECIR VIEIRA PIANA,FARMACIA PIANA,99880000,Machadinho,RS,RS,-27.5667,-51.6668
637068,PRESTARFARMA LTDA,PRESTARFARMA,87360000,Goioere,PR,PR,-24.1835,-53.0248
633526,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,98400000,Frederico Westphalen,RS,RS,-27.3586,-53.3958
682594,FIUZA COMERCIO DE MEDICAMENTOS LTDA,FFB FARMACIA DA FAMILIA BRASILEIRA,41750000,Salvador,BA,BA,-12.9718,-38.5011
648469,DROGRARIA E PERFUMARIA BARROS E ALVARENGA LTDA,FARMA POPULAR,35970000,Barao de Cocais,MG,MG,-19.9389,-43.4755
682020,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIA PAGUE MENOS,64049240,Teresina,PI,PI,-5.09194,-42.8034
720526,VITOR RAFAEL MARTINS BORGES,FARMACIA DESCONTO FACIL ADRIANOPOLIS,83490000,Adrianopolis,PR,PR,-24.6606,-48.9922
716618,DC FARMA LTDA,DC FARMA,88103600,Sao Jose,SC,SC,-27.6136,-48.6366
680605,FARMACIA FARMAGIL LTDA,FARMACIA FARMATOTAL CENTENARIO,82960180,Curitiba,PR,PR,-25.4195,-49.2646
682632,LUCIANA SIQUEIRA FRANCA FARMACIA E DROGARIA,SUPER POPULAR MASTER FARMA,83823026,Fazenda Rio Grande,PR,PR,-25.6624,-49.3073
731072,G R ARAUJO ALMEIDA,DROGARIA MAIS SAUDE,75398000,Santa Barbara de Goias,GO,GO,-16.5714,-49.6954
680222,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS MATEUS LEME 2690,80530010,Curitiba,PR,PR,-25.4195,-49.2646
645087,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,96490000,Piratini,RS,RS,-31.4473,-53.0973
692085,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,95190000,Sao Marcos,RS,RS,-28.9677,-51.0696
781479,NAGATA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,FARMACIA SAO MIGUEL,86300000,Cornelio Procopio,PR,PR,-23.1829,-50.6498
816450,GABRIELA MAIO BERWALDT,FARMACIA VIDA NOVA,96020000,Pelotas,RS,RS,-31.7649,-52.3371
2164213,SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUZIA,FARMACIA PINHOES,33055000,Santa Luzia,MG,MG,-19.7548,-43.8497
832561,FARMACIA PINTO COELHO LTDA,FARMACIA PINTO COELHO,35370000,Rio Casca,MG,MG,-20.2285,-42.6462
854557,MARIA BARBOSA ROCHA,FARMACIA MAIS SAUDE,46270000,Piripa,BA,BA,-14.9444,-41.7168
823252,FARMACIA E DROGARIA NISSEI S A,DROGARIA NISSEI LAPA PR,83750101,Lapa,PR,PR,-25.7671,-49.7168
800430,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,96020000,Pelotas,RS,RS,-31.7649,-52.3371
833800,MUNICIPIO DE SAO ROQUE DO CANAA,PRONTO ATENDIMENTO 24H SAO ROQUE DO CANAA,29665000,Sao Roque do Canaa,ES,ES,-19.7411,-40.6526
840580,DROGARIA FREI ORANDO ABAETE LTDA,DROGARIA FREI ORLANDO,35620000,Abaete,MG,MG,-19.1551,-45.4444
843083,GEDERSON MARTINS BRUM,FARMACIA VITHIFARMA,97010000,Santa Maria,RS,RS,-29.6868,-53.8149
840033,MUNICIPIO DE MASCOTE,CENTRAL DE ABASTECIMETO E FARMACIA DE MASCOTE,45870000,Mascote,BA,BA,-15.5542,-39.3016
853453,DROGARIA LUCAS DIAS LTDA,DROGARIA POPULAR,38625000,Cabeceira Grande,MG,MG,-16.0335,-47.0862
827967,FN SLOMINSKI MEDICAMENTOS LTDA,FARMACIA TAMANDARE,83501650,Almirante Tamandare,PR,PR,-25.3188,-49.3037
832391,A C AGAFARMA 56 LTDA,AGAFARMA,94435000,Viamao,RS,RS,-30.0819,-51.0194
844837,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,60431086,Fortaleza,CE,CE,-3.71664,-38.5423
823333,BARCELOS ROCHA FARMACIA DE MANIPULACAO LTDA,DERMA FORMULA,44900000,Irece,BA,BA,-11.3033,-41.8535
831174,FARMACIA SANTA REGINA LTDA,FORTE FARMA,83701670,Araucaria,PR,PR,-25.5859,-49.4047
839515,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SAO JOAO FARMACIAS,94190300,Gravatai,RS,RS,-29.9413,-50.9869
801631,FARMACIA ALTEROS LTDA,FARMACIA GARCIA,86125000,Tamarana,PR,PR,-23.7204,-51.0991
842737,SAUDE FARMA ATENDIMENTO FARMACEUTICO LTDA,SAUDE FARMA,75200000,Pires do Rio,GO,GO,-17.3019,-48.2768
843423,J CRUZ LTDA,FARMACIA DO CONSUMIDOR,69905062,Rio Branco,AC,AC,-9.97499,-67.8243
853461,GILSON JOSE DE MATOS,DROGARIA CABECEIRA GRANDE,38625000,Cabeceira Grande,MG,MG,-16.0335,-47.0862
852074,PREFEITURA DO MUNICIPIO DE SAO PAULO,UPA CITY JARAGUA,2991000,Sao Paulo,SP,SP,-23.5329,-46.6395
821543,RICARDO DROGARIA DRUGUSTORE LTDA,RICARDO DROGARIA DRUGUSTORE,39237000,Felixlandia,MG,MG,-18.7507,-44.9004
836893,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS,91450147,Porto Alegre,RS,RS,-30.0318,-51.2065
830631,MUNICIPIO DE SENADOR CANEDO,UNIDADE DE SUPORTE AVANCADO USA 09,75258760,Senador Canedo,GO,GO,-16.7084,-49.0914
847011,J CRUZ LTDA,FARMACIA DO CONSUMIDOR,69918308,Rio Branco,AC,AC,-9.97499,-67.8243
845922,J CRUZ LTDA,DROGARIA POPULAR I,69900072,Rio Branco,AC,AC,-9.97499,-67.8243
934534,FARMAT O COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,FARMACIA VIDA,45140065,Itambe,BA,BA,-15.2429,-40.63
910023,VITA HEMOTERAPIA LTDA,VITA HEMOTERAPIA SANTA GENOVEVA,38400450,Uberlandia,MG,MG,-18.9141,-48.2749
925047,FARMACIA PUBLICA,FARMACIA PUBLICA,98995000,Porto Xavier,RS,RS,-27.9082,-55.1379
929026,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUE MENOS,62320105,Tiangua,CE,CE,-3.72965,-40.9923
941808,PMP DROGARIA E COMERCIO DE ELETRONICOS S A,PMP DROGARIA E COMERCIO DE ELETRONICOS S A,95096150,Caxias do Sul,RS,RS,-29.1629,-51.1792
922706,MUNICIPIO DE PRESIDENTE LUCENA,FARMACIA MUNICIPAL DE PRESIDENTE LUCENA,93945000,Presidente Lucena,RS,RS,-29.5175,-51.1798
928062,PREFEITURA MUNICIPAL DE FLORES,SAMU 192 UNIDADE BASICA DE FLORES,56850000,Flores,PE,PE,-7.85842,-37.9715
928305,PREFEITURA MUNICIPAL DE IGUARACI,SAMU 192 IGUARACI,56840000,Iguaracy,PE,PE,-7.83222,-37.5082
878588,EMPREENDIMENTO PAGUE MENOS S A,FARMACIA PAGUE MENOS,65470000,Sao Mateus do Maranhao,MA,MA,-4.03736,-44.4707
891436,FARMACIA FORTEMAIS LTDA,FARMACIA MULTIPOPULAR,81570001,Curitiba,PR,PR,-25.4195,-49.2646
979937,MODERNA COMERCIO DE MEDICAMENTOS LTDA,FARMACIA MODERNA,48705000,Barrocas,BA,BA,-11.5272,-39.0776
9453504,PREFEITURA MUNICIPAL DE CANDIDO MOTA,FARMACIA MUNICIPAL DE CANDIDO MOTA,19885506,Candido Mota,SP,SP,-22.7471,-50.3873
9389822,MUNICIPIO DE MOCOCA,UPA 24 HORAS DR AMADEU VIEIRA GUERRA,13730240,Mococa,SP,SP,-21.4647,-47.0024
